species,Areas,Quantity value,Notes,Asset names,Log name,Done,Date,Archive assets,Quantity label,Lot number,Categories,Quantity measure,Quantity unit
Mizuna green,HortasDoVale-East (HDVE) - bed 16 north section,"0,7",,2021-W46 Mizuna green HVE16-N,harvest from 2021-W46 Mizuna green HVE16-N,TRUE,2022-02-28,,,,plantings,weight,Kg
Strawberry,HortasDoVale-West (HDVW) - bed 24,"3,9",,2021-W04 Strawberry HVW24,harvest from 2021-W04 Strawberry HVW24,TRUE,2022-02-28,,,,plantings,weight,Kg
Strawberry,HortasDoVale-West (HDVW) - bed 25,"3,4",,2021-W04 Strawberry HVW25,harvest from 2021-W04 Strawberry HVW25,TRUE,2022-02-28,,,,plantings,weight,Kg
Turnip greens,HortasDoVale-East (HDVE) - bed 12 south section,"1,5",,2021-W48 Turnip greens HVE12-S,harvest from 2021-W48 Turnip greens HVE12-S,TRUE,2022-02-28,,,,plantings,weight,Kg
Turnip,HortasDoVale-East (HDVE) - bed 13 north section,"6,45",,2021-W43 Turnip HVE13-N,harvest from 2021-W43 Turnip HVE13-N,TRUE,2022-02-28,,,,plantings,weight,Kg
Radishes,Summer Green House (SGH) - bed 4 north section,"4,1",,2022-W01 Radishes SGH4-N,harvest from 2022-W01 Radishes SGH4-N,TRUE,2022-02-28,,,,plantings,weight,Kg
Horseradish,HortasDoVale-East (HDVE) - bed 15 north section,"7,6",,2021-W48 Horseradish HVE15-N,harvest from 2021-W48 Horseradish HVE15-N,TRUE,2022-02-28,,,,plantings,weight,Kg
Rucula,HortasDoVale-West (HDVW) - bed 23 north section,"0,1",,2021-W34 Rucula HVW23-N,harvest from 2021-W34 Rucula HVW23-N,TRUE,2022-02-28,,,,plantings,weight,Kg
Rucula,HortasDoVale-West (HDVW) - bed 23 south section,"0,5",,2021-W37 Rucula HVW23-S,harvest from 2021-W37 Rucula HVW23-S,TRUE,2022-02-28,,,,plantings,weight,Kg
Parsley,HortasDoVale-East (HDVE) - bed 24 north section,"0,7",,2022-W01 Parsley HVE24-N,harvest from 2022-W01 Parsley HVE24-N,TRUE,2022-02-28,,,,plantings,weight,Kg
Parsley,Summer Green House (SGH) - bed 3 south section,"0,7",,2021-W45 Parsley SGH3-S,harvest from 2021-W45 Parsley SGH3-S,TRUE,2022-02-28,,,,plantings,weight,Kg
Swiss chard,Summer Green House (SGH) - bed 1 south section,"6,4",,2021-W19 Swiss chard SGH1-S,harvest from 2021-W19 Swiss chard SGH1-S,TRUE,2022-03-07,,,,plantings,weight,Kg
Swiss chard,Summer Green House (SGH) - bed 2 south section,"3,2",,2021-W19 Swiss chard SGH2-S,harvest from 2021-W19 Swiss chard SGH2-S,TRUE,2022-03-07,,,,plantings,weight,Kg
Swiss chard,HortasDoVale-West (HDVW) - bed 4 north section,"3,2",,2020-0 Swiss chard Autumn HVW04-N,harvest from 2020-0 Swiss chard Autumn HVW04-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Land cress,HortasDoVale-East (HDVE) - bed 24 north section,"0,25",,2022-W01 Land cress HVE24-N,harvest from 2022-W01 Land cress HVE24-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Celery,HortasDoVale-West (HDVW) - bed 15 north section,"6,9",,2021-W31 Celery HVW15-N,harvest from 2021-W31 Celery HVW15-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Celery,HortasDoVale-West (HDVW) - bed 8,"3,6",,2021-W22 Celery HVW08-N,harvest from 2021-W22 Celery HVW08-N,TRUE,2022-03-07,,,,plantings,weight,Kg
Lettuce,HortasDoVale-East (HDVE) - bed 23 south section,"3,7",,2022-W01 Lettuce HVE23-S,harvest from 2022-W01 Lettuce HVE23-S,TRUE,2022-03-07,,,,plantings,weight,Kg
Lettuce,HortasDoVale-East (HDVE) - bed 24 south section,"13,5",,2022-W01 Lettuce HVE24-S,harvest from 2022-W01 Lettuce HVE24-S,TRUE,2022-03-07,,,,plantings,weight,Kg
